SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.C2FP.PE	{isotano$aY		OK		
VERB.C3MS.PE	{isotano$aY		OK		
VERB.C3FS.PE	{isotano$aY		OK		
VERB.C3MD.PE	{isotano$aY		OK		
VERB.C3FD.PE	{isotano$aY		OK		
VERB.C3MP.PE	{isotano$aY		OK		
VERB.C3FP.PE	{isotano$aY		OK		
VERB.C1S.AE.E0	{isotano$aY		OK		
VERB.C1P.AE.E0	{isotano$aY		OK		
VERB.C2MS.AE.E0	{isotano$aY	Aisotano$iyanohu	OK		
VERB.C2FS.AE.E0	{isotano$aY	Aisotano$inohu	OK		
VERB.C2D.AE.E0	{isotano$aY	Aisotano$iyAn~ihi	OK		
VERB.C2MP.AE.E0	{isotano$aY	Aisotano$unohu	OK		
VERB.C2FP.AE.E0	{isotano$aY	Aisotano$inAn~ihi	OK		
VERB.C3MS.AE.E0	{isotano$aY		OK		
VERB.C3FS.AE.E0	{isotano$aY		OK		
VERB.C3MD.AE.E0	{isotano$aY		OK		
VERB.C3FD.AE.E0	{isotano$aY		OK		
VERB.C3MP.AE.E0	{isotano$aY		OK		
VERB.C3FP.AE.E0	{isotano$aY		OK		
VERB.C1S.PE.E0	{isotano$aY		OK		
VERB.C1P.PE.E0	{isotano$aY		OK		
VERB.C2MS.PE.E0	{isotano$aY		OK		
VERB.C2FS.PE.E0	{isotano$aY		OK		
VERB.C2D.PE.E0	{isotano$aY		OK		
VERB.C2MP.PE.E0	{isotano$aY		OK		
VERB.C2FP.PE.E0	{isotano$aY		OK		
VERB.C3MS.PE.E0	{isotano$aY		OK		
VERB.C3FS.PE.E0	{isotano$aY		OK		
VERB.C3MD.PE.E0	{isotano$aY		OK		
VERB.C3FD.PE.E0	{isotano$aY		OK		
VERB.C3MP.PE.E0	{isotano$aY		OK		
VERB.C3FP.PE.E0	{isotano$aY		OK		
VERB.C1S.AE	kan~-i		OK		
VERB.C1P.AE	kan~-i		OK		
VERB.C2MS.AE	kan~-i	kin~ano	OK		
VERB.C2FS.AE	kan~-i	kin~ino	OK		
VERB.C2D.AE	kan~-i	kin~An~i	OK		
VERB.C2MP.AE	kan~-i	kin~uno	OK		
VERB.C2FP.AE	kan~-i	Aikonin~An~i	OK		
VERB.C3MS.AE	kan~-i		OK		
VERB.C3FS.AE	kan~-i		OK		
VERB.C3MD.AE	kan~-i		OK		
VERB.C3FD.AE	kan~-i		OK		
VERB.C3MP.AE	kan~-i		OK		
VERB.C3FP.AE	kan~-i		OK		
VERB.C1S.PE	kan~-i		OK		
VERB.C1P.PE	kan~-i		OK		
VERB.C2MS.PE	kan~-i		OK		
VERB.C2FS.PE	kan~-i		OK		
VERB.C2D.PE	kan~-i		OK		
VERB.C2MP.PE	kan~-i		OK		
VERB.C2FP.PE	kan~-i		OK		
VERB.C3MS.PE	kan~-i		OK		
VERB.C3FS.PE	kan~-i		OK		
VERB.C3MD.PE	kan~-i		OK		
VERB.C3FD.PE	kan~-i		OK		
VERB.C3MP.PE	kan~-i		OK		
VERB.C3FP.PE	kan~-i		OK		
VERB.C1S.AE.E0	kan~-i		OK		
VERB.C1P.AE.E0	kan~-i		OK		
VERB.C2MS.AE.E0	kan~-i	kin~anohu	OK		
VERB.C2FS.AE.E0	kan~-i	kin~inohu	OK		
VERB.C2D.AE.E0	kan~-i	kin~An~ihi	OK		
VERB.C2MP.AE.E0	kan~-i	kin~unohu	OK		
VERB.C2FP.AE.E0	kan~-i	Aikonin~An~ihi	OK		
VERB.C3MS.AE.E0	kan~-i		OK		
VERB.C3FS.AE.E0	kan~-i		OK		
VERB.C3MD.AE.E0	kan~-i		OK		
VERB.C3FD.AE.E0	kan~-i		OK		
VERB.C3MP.AE.E0	kan~-i		OK		
VERB.C3FP.AE.E0	kan~-i		OK		
VERB.C1S.PE.E0	kan~-i		OK		
VERB.C1P.PE.E0	kan~-i		OK		
VERB.C2MS.PE.E0	kan~-i		OK		
VERB.C2FS.PE.E0	kan~-i		OK		
VERB.C2D.PE.E0	kan~-i		OK		
VERB.C2MP.PE.E0	kan~-i		OK		
VERB.C2FP.PE.E0	kan~-i		OK		
VERB.C3MS.PE.E0	kan~-i		OK		
VERB.C3FS.PE.E0	kan~-i		OK		
VERB.C3MD.PE.E0	kan~-i		OK		
VERB.C3FD.PE.E0	kan~-i		OK		
VERB.C3MP.PE.E0	kan~-i		OK		
VERB.C3FP.PE.E0	kan~-i		OK		
VERB.C1S.AE	>alA-u		OK		
VERB.C1P.AE	>alA-u		OK		
VERB.C2MS.AE	>alA-u	Auwluwano	OK		
VERB.C2FS.AE	>alA-u	Auwlino	OK		
VERB.C2D.AE	>alA-u	AuwluwAn~i	OK		
VERB.C2MP.AE	>alA-u	Auwluno	OK		
VERB.C2FP.AE	>alA-u	AuwluwnAn~i	OK		
VERB.C3MS.AE	>alA-u		OK		
VERB.C3FS.AE	>alA-u		OK		
VERB.C3MD.AE	>alA-u		OK		
VERB.C3FD.AE	>alA-u		OK		
VERB.C3MP.AE	>alA-u		OK		
VERB.C3FP.AE	>alA-u		OK		
VERB.C1S.PE	>alA-u		OK		
VERB.C1P.PE	>alA-u		OK		
VERB.C2MS.PE	>alA-u		OK		
VERB.C2FS.PE	>alA-u		OK		
VERB.C2D.PE	>alA-u		OK		
VERB.C2MP.PE	>alA-u		OK		
VERB.C2FP.PE	>alA-u		OK		
VERB.C3MS.PE	>alA-u		OK		
VERB.C3FS.PE	>alA-u		OK		
VERB.C3MD.PE	>alA-u		OK		
VERB.C3FD.PE	>alA-u		OK		
VERB.C3MP.PE	>alA-u		OK		
VERB.C3FP.PE	>alA-u		OK		
VERB.C1S.AE.E0	>alA-u		OK		
VERB.C1P.AE.E0	>alA-u		OK		
VERB.C2MS.AE.E0	>alA-u	Auwluwanohu	OK		
VERB.C2FS.AE.E0	>alA-u	Auwlinohu	OK		
VERB.C2D.AE.E0	>alA-u	AuwluwAn~ihi	OK		
VERB.C2MP.AE.E0	>alA-u	Auwlunohu	OK		
VERB.C2FP.AE.E0	>alA-u	AuwluwnAn~ihi	OK		
VERB.C3MS.AE.E0	>alA-u		OK		
VERB.C3FS.AE.E0	>alA-u		OK		
VERB.C3MD.AE.E0	>alA-u		OK		
VERB.C3FD.AE.E0	>alA-u		OK		
VERB.C3MP.AE.E0	>alA-u		OK		
