SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.FP.CA.E0	xalowAt	xalawAtihi	OK		
NOM.MP.DN.P0	murAbiT	AlmurAbiTuwna	OK		
NOM.MP.DG.P0	murAbiT	AlmurAbiTiyna	OK		
NOM.MP.DA.P0	murAbiT	AlmurAbiTiyna	OK		
NOM.MP.IN	murAbiT	murAbiTuwna	OK		
NOM.MP.IG	murAbiT	murAbiTiyna	OK		
NOM.MP.IA	murAbiT	murAbiTiyna	OK		
NOM.MP.CN	murAbiT	murAbiTuw	OK		
NOM.MP.CG	murAbiT	murAbiTiy	OK		
NOM.MP.CA	murAbiT	murAbiTiy	OK		
NOM.MP.DN.P0.E0	murAbiT		OK		
NOM.MP.DG.P0.E0	murAbiT		OK		
NOM.MP.DA.P0.E0	murAbiT		OK		
NOM.MP.CN.E0	murAbiT	murAbiTuwhu	OK		
NOM.MP.CG.E0	murAbiT	murAbiTiyhi	OK		
NOM.MP.CA.E0	murAbiT	murAbiTiyhi	OK		
NOM.S.DN.P0.E0	luw		OK		
NOM.S.DG.P0.E0	luw		OK		
NOM.S.DA.P0.E0	luw		OK		
NOM.FS.DN.P0	<il	Al<ilu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.DG.P0	<il	Al<ili	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.DA.P0	<il	Al<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.IN	<il	<ilu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.IG	<il	<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.IA	<il	<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.CN	<il	<ilu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.CG	<il	<ili	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.CA	<il	<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.DN.P0.E0	<il		OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.DG.P0.E0	<il		OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.DA.P0.E0	<il		OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.CN.E0	<il	<iluhu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.CG.E0	<il	<ilihi	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FS.CA.E0	<il	<ilahu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.DN.P0	<il	Al<ilu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.DG.P0	<il	Al<ili	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.DA.P0	<il	Al<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.IN	<il	<ilu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.IG	<il	<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.IA	<il	<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.CN	<il	<ilu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.CG	<il	<ili	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.CA	<il	<ila	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.CN.E0	<il	<iluhu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.CG.E0	<il	<ilihi	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.MS.CA.E0	<il	<ilahu	OK	Wrong example because it is foreign with less than three radicals so it should actually be triptotic (but since the class is of #dip only then it is correct)	
NOM.FP.DN.P0	zuwAng	Alz~uwAngu	OK		
NOM.FP.DG.P0	zuwAng	Alz~uwAngi	OK		
NOM.FP.DA.P0	zuwAng	Alz~uwAnga	OK		
NOM.FP.IN	zuwAng	zuwAngu	OK		
NOM.FP.IG	zuwAng	zuwAnga	OK		
NOM.FP.IA	zuwAng	zuwAnga	OK		
NOM.FP.CN	zuwAng	zuwAngu	OK		
NOM.FP.CG	zuwAng	zuwAngi	OK		
NOM.FP.CA	zuwAng	zuwAnga	OK		
NOM.FP.DN.P0.E0	zuwAng		OK		
NOM.FP.DG.P0.E0	zuwAng		OK		
NOM.FP.DA.P0.E0	zuwAng		OK		
NOM.FP.CN.E0	zuwAng	zuwAnguhu	OK		
NOM.FP.CG.E0	zuwAng	zuwAngihi	OK		
NOM.FP.CA.E0	zuwAng	zuwAngahu	OK		
NOM.S.DN.P0	>uwl	Al>uwlu	OK		
NOM.S.DG.P0	>uwl	Al>uwli	OK		
NOM.S.DA.P0	>uwl	Al>uwla	OK		
NOM.S.IN	>uwl	>uwlu	OK		
NOM.S.IG	>uwl	>uwla	OK		
NOM.S.IA	>uwl	>uwla	OK		
NOM.S.CN	>uwl	>uwlu	OK		
NOM.S.CG	>uwl	>uwli	OK		
NOM.S.CA	>uwl	>uwla	OK		
NOM.S.CN.E0	>uwl	>uwluhu	OK		
NOM.S.CG.E0	>uwl	>uwlihi	OK		
NOM.S.CA.E0	>uwl	>uwlahu	OK		
NOM.FS.DN.P0	lamobuwr	All~amobuwru	OK		
NOM.FS.DG.P0	lamobuwr	All~amobuwri	OK		
NOM.FS.DA.P0	lamobuwr	All~amobuwra	OK		
NOM.FS.IN	lamobuwr	lamobuwru	OK		
NOM.FS.IG	lamobuwr	lamobuwra	OK		
NOM.FS.IA	lamobuwr	lamobuwra	OK		
NOM.FS.CN	lamobuwr	lamobuwru	OK		
NOM.FS.CG	lamobuwr	lamobuwri	OK		
NOM.FS.CA	lamobuwr	lamobuwra	OK		
NOM.FS.DN.P0.E0	lamobuwr		OK		
NOM.FS.DG.P0.E0	lamobuwr		OK		
NOM.FS.DA.P0.E0	lamobuwr		OK		
NOM.FS.CN.E0	lamobuwr	lamobuwruhu	OK		
NOM.FS.CG.E0	lamobuwr	lamobuwrihi	OK		
NOM.FS.CA.E0	lamobuwr	lamobuwrahu	OK		
NOM.FS.DN.P0	layolaY	All~ayolaY	OK		
NOM.FS.DG.P0	layolaY	All~ayolaY	OK		
NOM.FS.DA.P0	layolaY	All~ayolaY	OK		
NOM.FS.IN	layolaY	layolY	OK		
NOM.FS.IG	layolaY	layolY	OK		
NOM.FS.IA	layolaY	layolY	OK		
NOM.FS.CN	layolaY	layolaY	OK		
NOM.FS.CG	layolaY	layolaY	OK		
NOM.FS.CA	layolaY	layolaY	OK		
NOM.FS.CN.E0	layolaY	layolAhu	OK		
NOM.FS.CG.E0	layolaY	layolAhu	OK		
NOM.FS.CA.E0	layolaY	layolAhu	OK		
NOM.MS.DN.P0	ruwm	Alr~uwmu	OK		
NOM.MS.DG.P0	ruwm	Alr~uwmi	OK		
NOM.MS.DA.P0	ruwm	Alr~uwma	OK		
NOM.MS.IN	ruwm	ruwmN	OK		
NOM.MS.IG	ruwm	ruwmK	OK		
NOM.MS.IA	ruwm	ruwmAF	OK		
NOM.MS.CN	ruwm	ruwmu	OK		
NOM.MS.CG	ruwm	ruwmi	OK		
NOM.MS.CA	ruwm	ruwma	OK		
NOM.MS.DN.P0.E0	ruwm		OK		
NOM.MS.DG.P0.E0	ruwm		OK		
NOM.MS.DA.P0.E0	ruwm		OK		
NOM.MS.CN.E0	ruwm	ruwmuhu	OK		
NOM.MS.CG.E0	ruwm	ruwmihi	OK		
NOM.MS.CA.E0	ruwm	ruwmahu	OK		
NOM.MS.DN.P0	barakAt	AlbarakAtu	OK		
NOM.MS.DG.P0	barakAt	AlbarakAti	OK		
NOM.MS.DA.P0	barakAt	AlbarakAti	OK		
NOM.MS.IN	barakAt	barakAtN	OK		
NOM.MS.IG	barakAt	barakAtK	OK		
NOM.MS.IA	barakAt	barakAtK	OK		
NOM.MS.CN	barakAt	barakAtu	OK		
NOM.MS.CG	barakAt	barakAti	OK		
NOM.MS.CA	barakAt	barakAti	OK		
NOM.MS.CN.E0	barakAt	barakAtuhu	OK		
NOM.MS.CG.E0	barakAt	barakAtihi	OK		
NOM.MS.CA.E0	barakAt	barakAtihi	OK		
NOM.MP.DN.P0	burayokAt	AlburayokAtu	OK		
NOM.MP.DG.P0	burayokAt	AlburayokAti	OK		
NOM.MP.DA.P0	burayokAt	AlburayokAti	OK		
NOM.MP.IN	burayokAt	burayokAtN	OK		
NOM.MP.IG	burayokAt	burayokAtK	OK		
NOM.MP.IA	burayokAt	burayokAtK	OK		
NOM.MP.CN	burayokAt	burayokAtu	OK		
NOM.MP.CG	burayokAt	burayokAti	OK		
NOM.MP.CA	burayokAt	burayokAti	OK		
NOM.MP.CN.E0	burayokAt	burayokAtuhu	OK		
NOM.MP.CG.E0	burayokAt	burayokAtihi	OK		
NOM.MP.CA.E0	burayokAt	burayokAtihi	OK		
NOM.MS.DN.P0	lAdin	All~Adinu	OK		
NOM.MS.DG.P0	lAdin	All~Adini	OK		
NOM.MS.DA.P0	lAdin	All~Adina	OK		
NOM.MS.IN	lAdin	lAdinN	OK		
NOM.MS.IG	lAdin	lAdinK	OK		
NOM.MS.IA	lAdin	lAdinAF	OK		
NOM.MS.CN	lAdin	lAdinu	OK		
NOM.MS.CG	lAdin	lAdini	OK		
NOM.MS.CA	lAdin	lAdina	OK		
NOM.MS.CN.E0	lAdin	lAdinuhu	OK		
NOM.MS.CG.E0	lAdin	lAdinihi	OK		
NOM.MS.CA.E0	lAdin	lAdinahu	OK		
NOM.MS.DN.P0	dA}iy	Ald~A}iy	OK		
NOM.MS.DG.P0	dA}iy	Ald~A}iy	OK		
NOM.MS.DA.P0	dA}iy	Ald~A}iya	PROB		
NOM.MS.IN	dA}iy	dA}iy	OK		
NOM.MS.IG	dA}iy	dA}iya	PROB		
NOM.MS.IA	dA}iy	dA}iya	PROB		
NOM.MS.CN	dA}iy	dA}iy	OK		
NOM.MS.CG	dA}iy	dA}iy	OK		
NOM.MS.CA	dA}iy	dA}iya	PROB		
NOM.MS.CN.E0	dA}iy	dA}iyhi	OK		
NOM.MS.CG.E0	dA}iy	dA}iyhi	OK		
NOM.MS.CA.E0	dA}iy	dA}iyahu	PROB		
NOM.FS.IN	yumonaY	yumonY	OK		
NOM.FS.IG	yumonaY	yumonY	OK		
NOM.FS.IA	yumonaY	yumonY	OK		
NOM.MS.DN.P0	muwsaY	AlmuwsaY	OK		
NOM.MS.DG.P0	muwsaY	AlmuwsaY	OK		
NOM.MS.DA.P0	muwsaY	AlmuwsaY	OK		
NOM.MS.IN	muwsaY	muwsY	OK		
NOM.MS.IG	muwsaY	muwsY	OK		
NOM.MS.IA	muwsaY	muwsY	OK		
NOM.MS.CN	muwsaY	muwsaY	OK		
NOM.MS.CG	muwsaY	muwsaY	OK		
NOM.MS.CA	muwsaY	muwsaY	OK		
NOM.MS.DN.P0.E0	muwsaY		OK		
NOM.MS.DG.P0.E0	muwsaY		OK		
NOM.MS.DA.P0.E0	muwsaY		OK		
NOM.MS.CN.E0	muwsaY	muwsAhu	OK		
NOM.MS.CG.E0	muwsaY	muwsAhu	OK		
NOM.MS.CA.E0	muwsaY	muwsAhu	OK		
NOM.MS.DN.P0	rAy	Alr~Ayu	OK		
NOM.MS.DG.P0	rAy	Alr~Ayi	OK		
NOM.MS.DA.P0	rAy	Alr~Aya	OK		
NOM.MS.IN	rAy	rAyN	OK		
NOM.MS.IG	rAy	rAyK	OK		
NOM.MS.IA	rAy	rAyAF	OK		
NOM.MS.CN	rAy	rAyu	OK		
NOM.MS.CG	rAy	rAyi	OK		
NOM.MS.CA	rAy	rAya	OK		
NOM.MS.CN.E0	rAy	rAyuhu	OK		
NOM.MS.CG.E0	rAy	rAyihi	OK		
NOM.MS.CA.E0	rAy	rAyahu	OK		
NOM.MS.DN.P0	vAniy	Alv~Aniy	OK		
NOM.MS.DG.P0	vAniy	Alv~Aniy	OK		
NOM.MS.DA.P0	vAniy	Alv~Aniya	PROB		
NOM.MS.IN	vAniy	vAniy	OK		
NOM.MS.IG	vAniy	vAniya	PROB		
NOM.MS.IA	vAniy	vAniya	PROB		
NOM.MS.CN	vAniy	vAniy	OK		
NOM.MS.CG	vAniy	vAniy	OK		
NOM.MS.CA	vAniy	vAniya	PROB		
NOM.MS.CN.E0	vAniy	vAniyhi	OK		
NOM.MS.CG.E0	vAniy	vAniyhi	OK		
NOM.MS.CA.E0	vAniy	vAniyahu	PROB		
NOM.MS.DN.P0	xAyomiy	AlxAyomiy	OK		
NOM.MS.DG.P0	xAyomiy	AlxAyomiy	OK		
NOM.MS.DA.P0	xAyomiy	AlxAyomiya	PROB		
NOM.MS.IN	xAyomiy	xAyomiy	OK		
NOM.MS.IG	xAyomiy	xAyomiya	PROB		
NOM.MS.IA	xAyomiy	xAyomiya	PROB		
NOM.MS.CN	xAyomiy	xAyomiy	OK		
NOM.MS.CG	xAyomiy	xAyomiy	OK		
NOM.MS.CA	xAyomiy	xAyomiya	PROB		
NOM.MS.CN.E0	xAyomiy	xAyomiyhi	OK		
NOM.MS.CG.E0	xAyomiy	xAyomiyhi	OK		
NOM.MS.CA.E0	xAyomiy	xAyomiyahu	PROB		
NOM.S.DN.P0	*iy	Al*~iy	OK		
NOM.S.DG.P0	*iy	Al*~iy	OK		
NOM.S.DA.P0	*iy	Al*~iya	PROB		
NOM.S.IN	*iy	*iy	OK		
NOM.S.IG	*iy	*iya	PROB		
NOM.S.IA	*iy	*iya	PROB		
NOM.S.CN	*iy	*iy	OK		
NOM.S.CG	*iy	*iy	OK		
NOM.S.CA	*iy	*iya	PROB		
NOM.S.CN.E0	*iy	*iyhi	OK		
NOM.S.CG.E0	*iy	*iyhi	OK		
NOM.S.CA.E0	*iy	*iyahu	PROB		
NOM.FS.DN.P0	xAyomiy	AlxAyomiy	OK		
NOM.FS.DG.P0	xAyomiy	AlxAyomiy	OK		
NOM.FS.DA.P0	xAyomiy	AlxAyomiya	PROB		
NOM.FS.IN	xAyomiy	xAyomiy	OK		
NOM.FS.IG	xAyomiy	xAyomiya	PROB		
NOM.FS.IA	xAyomiy	xAyomiya	PROB		
NOM.FS.CN	xAyomiy	xAyomiy	OK		
NOM.FS.CG	xAyomiy	xAyomiy	OK		
NOM.FS.CA	xAyomiy	xAyomiya	PROB		
NOM.FS.DN.P0.E0	xAyomiy		OK		
NOM.FS.DG.P0.E0	xAyomiy		OK		
NOM.FS.DA.P0.E0	xAyomiy		OK		
NOM.FS.CN.E0	xAyomiy	xAyomiyhi	OK		
NOM.FS.CG.E0	xAyomiy	xAyomiyhi	OK		
NOM.FS.CA.E0	xAyomiy	xAyomiyahu	PROB		
NOM.MS.DN.P0	liy	All~iy	OK		
NOM.MS.DG.P0	liy	All~iy	OK		
NOM.MS.DA.P0	liy	All~iya	PROB		
NOM.MS.IN	liy	liy	OK		
NOM.MS.IG	liy	liya	PROB		
NOM.MS.IA	liy	liya	PROB		
NOM.MS.CN	liy	liy	OK		
NOM.MS.CG	liy	liy	OK		
NOM.MS.CA	liy	liya	PROB		
NOM.MS.CN.E0	liy	liyhi	OK		
NOM.MS.CG.E0	liy	liyhi	OK		
NOM.MS.CA.E0	liy	liyahu	PROB		
NOM.FS.DN.P0	luwkirobiy	All~uwkirobiy	OK		
NOM.FS.DG.P0	luwkirobiy	All~uwkirobiy	OK		
NOM.FS.DA.P0	luwkirobiy	All~uwkirobiya	PROB		
NOM.FS.IN	luwkirobiy	luwkirobiy	OK		
NOM.FS.IG	luwkirobiy	luwkirobiya	PROB		
NOM.FS.IA	luwkirobiy	luwkirobiya	PROB		
NOM.FS.CN	luwkirobiy	luwkirobiy	OK		
NOM.FS.CG	luwkirobiy	luwkirobiy	OK		
NOM.FS.CA	luwkirobiy	luwkirobiya	PROB		
NOM.FS.CN.E0	luwkirobiy	luwkirobiyhi	OK		
NOM.FS.CG.E0	luwkirobiy	luwkirobiyhi	OK		
NOM.FS.CA.E0	luwkirobiy	luwkirobiyahu	PROB		
