SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
OTHER...P1_li_prep	>an~Y	li>an~Y	OK		
OTHER...P2	>an~Y	wa>an~Y	OK		
OTHER...P12_bi_prep	>an~Y	wabi>an~Y	OK		
OTHER...P12_li_prep	>an~Y	wali>an~Y	OK		
OTHER...E0	>an~Y		OK		
OTHER...P1.E0_bi_prep	>an~Y		OK		
OTHER...P1.E0_li_prep	>an~Y		OK		
OTHER...P2.E0	>an~Y		OK		
OTHER...P12.E0_bi_prep	>an~Y		OK		
OTHER...P12.E0_li_prep	>an~Y		OK		
OTHER....	lima	lima	OK		
OTHER...P1_bi_prep	lima		OK		
OTHER...P1_li_prep	lima		OK		
OTHER...P2	lima	walima	OK		
OTHER...P12_bi_prep	lima		OK		
OTHER...P12_li_prep	lima		OK		
OTHER...E0	lima		OK		
OTHER...P1.E0_bi_prep	lima		OK		
OTHER...P1.E0_li_prep	lima		OK		
OTHER...P2.E0	lima		OK		
OTHER...P12.E0_bi_prep	lima		OK		
OTHER...P12.E0_li_prep	lima		OK		
OTHER....	li	li	OK		
OTHER...P2	li	wali	OK		
OTHER....	<ilaY		PROB		
OTHER...P1_bi_prep	<ilaY		OK		
OTHER...P1_li_prep	<ilaY		OK		
OTHER...P2	<ilaY		PROB	CONJ	
OTHER...P12_bi_prep	<ilaY		OK		
OTHER...P12_li_prep	<ilaY		OK		
OTHER...E0	<ilaY	<ilayhi	OK		
OTHER...P1.E0_bi_prep	<ilaY		OK		
OTHER...P1.E0_li_prep	<ilaY		OK		
OTHER...P2.E0	<ilaY	wa<ilayhi	OK		
OTHER...P12.E0_bi_prep	<ilaY		OK		
OTHER...P12.E0_li_prep	<ilaY		OK		
OTHER....	min	lamin	OK		
OTHER...P1_bi_prep	min		OK		
OTHER...P1_li_prep	min		OK		
OTHER...P2	min	walamin	OK		
OTHER...P12_bi_prep	min		OK		
OTHER...P12_li_prep	min		OK		
OTHER...E0	min	laminhu	OK		
OTHER...P1.E0_bi_prep	min		OK		
OTHER...P1.E0_li_prep	min		OK		
OTHER...P2.E0	min	walaminhu	OK		
OTHER...P12.E0_bi_prep	min		OK		
OTHER...P12.E0_li_prep	min		OK		
OTHER....	Al	lil	OK		
OTHER...P1_bi_prep	Al		OK		
OTHER...P1_li_prep	Al		OK		
OTHER...P2	Al	walil	OK		
OTHER...P12_bi_prep	Al		OK		
