SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.P3FS.AI.E0	layosa		OK		
VERB.P3MD.AI.E0	layosa		OK		
VERB.P3FD.AI.E0	layosa		OK		
VERB.P3MP.AI.E0	layosa		OK		
VERB.P3FP.AI.E0	layosa		OK		
VERB.P1S.PI.E0	layosa		OK		
VERB.P1P.PI.E0	layosa		OK		
VERB.P2MS.PI.E0	layosa		OK		
VERB.P2FS.PI.E0	layosa		OK		
VERB.P2D.PI.E0	layosa		OK		
VERB.P2MP.PI.E0	layosa		OK		
VERB.P2FP.PI.E0	layosa		OK		
VERB.P3MS.PI.E0	layosa		OK		
VERB.P3FS.PI.E0	layosa		OK		
VERB.P3MD.PI.E0	layosa		OK		
VERB.P3FD.PI.E0	layosa		OK		
VERB.P3MP.PI.E0	layosa		OK		
VERB.P3FP.PI.E0	layosa		OK		
VERB.P1S.AI	mAs~	mAsastu	OK		
VERB.P1P.AI	mAs~	mAsasnA	OK		
VERB.P2MS.AI	mAs~	mAsasta	OK		
VERB.P2FS.AI	mAs~	mAsasti	OK		
VERB.P2D.AI	mAs~	mAsastumA	OK		
VERB.P2MP.AI	mAs~	mAsastum	OK		
VERB.P2FP.AI	mAs~	mAsastun~a	OK		
VERB.P3MS.AI	mAs~	mAs~a	OK		
VERB.P3FS.AI	mAs~	mAs~at	OK		
VERB.P3MD.AI	mAs~	mAs~A	OK		
VERB.P3FD.AI	mAs~	mAs~atA	OK		
VERB.P3MP.AI	mAs~	mAs~uwA	OK		
VERB.P3FP.AI	mAs~	mAsasna	OK		
VERB.P1S.PI	mAs~	muwsistu	OK		
VERB.P1P.PI	mAs~	muwsisnA	OK		
VERB.P2MS.PI	mAs~	muwsista	OK		
VERB.P2FS.PI	mAs~	muwsisti	OK		
VERB.P2D.PI	mAs~	muwsistumA	OK		
VERB.P2MP.PI	mAs~	muwsistum	OK		
VERB.P2FP.PI	mAs~	muwsistun~a	OK		
VERB.P3MS.PI	mAs~	muwsisa	OK		
VERB.P3FS.PI	mAs~	muwsisat	OK		
VERB.P3MD.PI	mAs~	muwsisA	OK		
VERB.P3FD.PI	mAs~	muwsisatA	OK		
VERB.P3MP.PI	mAs~	muwsisuwA	OK		
VERB.P3FP.PI	mAs~	muwsisna	OK		
VERB.P1S.AI.E0	mAs~		OK		
VERB.P1P.AI.E0	mAs~		OK		
VERB.P2MS.AI.E0	mAs~		OK		
VERB.P2FS.AI.E0	mAs~		OK		
VERB.P2D.AI.E0	mAs~		OK		
VERB.P2MP.AI.E0	mAs~		OK		
VERB.P2FP.AI.E0	mAs~		OK		
VERB.P3MS.AI.E0	mAs~		OK		
VERB.P3FS.AI.E0	mAs~		OK		
VERB.P3MD.AI.E0	mAs~		OK		
VERB.P3FD.AI.E0	mAs~		OK		
VERB.P3MP.AI.E0	mAs~		OK		
VERB.P3FP.AI.E0	mAs~		OK		
VERB.P1S.PI.E0	mAs~		OK		
VERB.P1P.PI.E0	mAs~		OK		
VERB.P2MS.PI.E0	mAs~		OK		
VERB.P2FS.PI.E0	mAs~		OK		
VERB.P2D.PI.E0	mAs~		OK		
VERB.P2MP.PI.E0	mAs~		OK		
VERB.P2FP.PI.E0	mAs~		OK		
VERB.P3MS.PI.E0	mAs~		OK		
VERB.P3FS.PI.E0	mAs~		OK		
VERB.P3MD.PI.E0	mAs~		OK		
VERB.P3FD.PI.E0	mAs~		OK		
VERB.P3MP.PI.E0	mAs~		OK		
VERB.P3FP.PI.E0	mAs~		OK		
VERB.P1S.AI	na>aY	na>aytu	OK		
VERB.P1P.AI	na>aY	na>aynA	OK		
VERB.P2MS.AI	na>aY	na>ayta	OK		
VERB.P2FS.AI	na>aY	na>ayti	OK		
VERB.P2D.AI	na>aY	na>aytumA	OK		
VERB.P2MP.AI	na>aY	na>aytum	OK		
VERB.P2FP.AI	na>aY	na>aytun~a	OK		
VERB.P3MS.AI	na>aY	na>aY	OK		
VERB.P3FS.AI	na>aY	na>at	OK		
VERB.P3MD.AI	na>aY	na>ayA	OK		
VERB.P3FD.AI	na>aY	na>atA	OK		
VERB.P3MP.AI	na>aY	na>awoA	OK		
VERB.P3FP.AI	na>aY	na>ayna	OK		
VERB.P1S.PI	na>aY	nutu	PROB		
VERB.P1P.PI	na>aY	nunA	PROB		
VERB.P2MS.PI	na>aY	nuta	PROB		
VERB.P2FS.PI	na>aY	nuti	PROB		
VERB.P2D.PI	na>aY	nutumA	PROB		
VERB.P2MP.PI	na>aY	nutum	PROB		
VERB.P2FP.PI	na>aY	nutun~a	PROB		
VERB.P3MS.PI	na>aY	nua	PROB		
VERB.P3FS.PI	na>aY	nuat	PROB		
VERB.P3MD.PI	na>aY	nuA	PROB		
VERB.P3FD.PI	na>aY	nuatA	PROB		
VERB.P3MP.PI	na>aY	nuuwA	PROB		
VERB.P3FP.PI	na>aY	nuna	PROB		
VERB.P1S.AI.E0	na>aY		OK		
VERB.P1P.AI.E0	na>aY		OK		
VERB.P2MS.AI.E0	na>aY		OK		
VERB.P2FS.AI.E0	na>aY		OK		
VERB.P2D.AI.E0	na>aY		OK		
VERB.P2MP.AI.E0	na>aY		OK		
VERB.P2FP.AI.E0	na>aY		OK		
VERB.P3MS.AI.E0	na>aY		OK		
VERB.P3FS.AI.E0	na>aY		OK		
VERB.P3MD.AI.E0	na>aY		OK		
VERB.P3FD.AI.E0	na>aY		OK		
VERB.P3MP.AI.E0	na>aY		OK		
VERB.P3FP.AI.E0	na>aY		OK		
VERB.P1S.PI.E0	na>aY		OK		
VERB.P1P.PI.E0	na>aY		OK		
VERB.P2MS.PI.E0	na>aY		OK		
VERB.P2FS.PI.E0	na>aY		OK		
VERB.P2D.PI.E0	na>aY		OK		
VERB.P2MP.PI.E0	na>aY		OK		
VERB.P2FP.PI.E0	na>aY		OK		
VERB.P3MS.PI.E0	na>aY		OK		
VERB.P3FS.PI.E0	na>aY		OK		
VERB.P3MD.PI.E0	na>aY		OK		
VERB.P3FD.PI.E0	na>aY		OK		
VERB.P3MP.PI.E0	na>aY		OK		
VERB.P3FP.PI.E0	na>aY		OK		
VERB.P1S.AI	taHAt~	taHAtat~u	OK		
VERB.P1P.AI	taHAt~	taHAtatnA	OK		
VERB.P2MS.AI	taHAt~	taHAtat~a	OK		
VERB.P2FS.AI	taHAt~	taHAtat~i	OK		
VERB.P2D.AI	taHAt~	taHAtat~umA	OK		
VERB.P2MP.AI	taHAt~	taHAtat~um	OK		
VERB.P2FP.AI	taHAt~	taHAtat~un~a	OK		
VERB.P3MS.AI	taHAt~	taHAt~a	OK		
VERB.P3FS.AI	taHAt~	taHAt~at	OK		
VERB.P3MD.AI	taHAt~	taHAt~A	OK		
VERB.P3FD.AI	taHAt~	taHAt~atA	OK		
VERB.P3MP.AI	taHAt~	taHAt~uwA	OK		
VERB.P3FP.AI	taHAt~	taHAtatna	OK		
VERB.P1S.PI	taHAt~	tuHuwtit~u	OK		
VERB.P1P.PI	taHAt~	tuHuwtitnA	OK		
VERB.P2MS.PI	taHAt~	tuHuwtit~a	OK		
VERB.P2FS.PI	taHAt~	tuHuwtit~i	OK		
VERB.P2D.PI	taHAt~	tuHuwtit~umA	OK		
VERB.P2MP.PI	taHAt~	tuHuwtit~um	OK		
VERB.P2FP.PI	taHAt~	tuHuwtit~un~a	OK		
VERB.P3MS.PI	taHAt~	tuHuwtita	OK		
VERB.P3FS.PI	taHAt~	tuHuwtitat	OK		
VERB.P3MD.PI	taHAt~	tuHuwtitA	OK		
VERB.P3FD.PI	taHAt~	tuHuwtitatA	OK		
VERB.P3MP.PI	taHAt~	tuHuwtituwA	OK		
VERB.P3FP.PI	taHAt~	tuHuwtitna	OK		
VERB.P1S.AI.E0	taHAt~	taHAtat~uhu	OK		
VERB.P1P.AI.E0	taHAt~	taHAtatnAhu	OK		
VERB.P2MS.AI.E0	taHAt~	taHAtat~ahu	OK		
VERB.P2FS.AI.E0	taHAt~	taHAtat~ihi	OK		
VERB.P2D.AI.E0	taHAt~	taHAtat~umAhu	OK		
VERB.P2MP.AI.E0	taHAt~	taHAtat~umuwhu	OK		
VERB.P2FP.AI.E0	taHAt~	taHAtat~un~ahu	OK		
VERB.P3MS.AI.E0	taHAt~	taHAt~ahu	OK		
VERB.P3FS.AI.E0	taHAt~	taHAt~athu	OK		
VERB.P3MD.AI.E0	taHAt~	taHAt~Ahu	OK		
VERB.P3FD.AI.E0	taHAt~	taHAt~atAhu	OK		
VERB.P3MP.AI.E0	taHAt~	taHAt~uwhu	OK		
VERB.P3FP.AI.E0	taHAt~	taHAtatnahu	OK		
VERB.P1S.PI.E0	taHAt~		OK		
VERB.P1P.PI.E0	taHAt~		OK		
VERB.P2MS.PI.E0	taHAt~		OK		
VERB.P2FS.PI.E0	taHAt~		OK		
VERB.P2D.PI.E0	taHAt~		OK		
VERB.P2MP.PI.E0	taHAt~		OK		
VERB.P2FP.PI.E0	taHAt~		OK		
VERB.P3MS.PI.E0	taHAt~		OK		
VERB.P3FS.PI.E0	taHAt~		OK		
VERB.P3MD.PI.E0	taHAt~		OK		
VERB.P3FD.PI.E0	taHAt~		OK		
VERB.P3MP.PI.E0	taHAt~		OK		
VERB.P3FP.PI.E0	taHAt~		OK		
VERB.P1S.AI	tara>~aY	tara>~aytu	OK		
VERB.P1P.AI	tara>~aY	tara>~aynA	OK		
VERB.P2MS.AI	tara>~aY	tara>~ayta	OK		
VERB.P2FS.AI	tara>~aY	tara>~ayti	OK		
VERB.P2D.AI	tara>~aY	tara>~aytumA	OK		
VERB.P2MP.AI	tara>~aY	tara>~aytum	OK		
VERB.P2FP.AI	tara>~aY	tara>~aytun~a	OK		
VERB.P3MS.AI	tara>~aY	tara>~aY	OK		
VERB.P3FS.AI	tara>~aY	tara>~at	OK		
VERB.P3MD.AI	tara>~aY	tara>~ayA	OK		
VERB.P3FD.AI	tara>~aY	tara>~atA	OK		
VERB.P3MP.AI	tara>~aY	tara>~awoA	OK		
VERB.P3FP.AI	tara>~aY	tara>~ayna	OK		
VERB.P1S.PI	tara>~aY	turu>~tu	PROB		
VERB.P1P.PI	tara>~aY	turu>~nA	PROB		
VERB.P2MS.PI	tara>~aY	turu>~ta	PROB		
VERB.P2FS.PI	tara>~aY	turu>~ti	PROB		
VERB.P2D.PI	tara>~aY	turu>~tumA	PROB		
VERB.P2MP.PI	tara>~aY	turu>~tum	PROB		
VERB.P2FP.PI	tara>~aY	turu>~tun~a	PROB		
VERB.P3MS.PI	tara>~aY	turu>~a	PROB		
VERB.P3FS.PI	tara>~aY	turu>~at	PROB		
VERB.P3MD.PI	tara>~aY	turu>~A	PROB		
VERB.P3FD.PI	tara>~aY	turu>~atA	PROB		
VERB.P3MP.PI	tara>~aY	turu>~uwA	PROB		
VERB.P3FP.PI	tara>~aY	turu>~na	PROB		
VERB.P1S.AI.E0	tara>~aY	tara>~aytuhu	OK		
VERB.P1P.AI.E0	tara>~aY	tara>~aynAhu	OK		
VERB.P2MS.AI.E0	tara>~aY	tara>~aytahu	OK		
VERB.P2FS.AI.E0	tara>~aY	tara>~aytihi	OK		
VERB.P2D.AI.E0	tara>~aY	tara>~aytumAhu	OK		
VERB.P2MP.AI.E0	tara>~aY	tara>~aytumuwhu	OK		
VERB.P2FP.AI.E0	tara>~aY	tara>~aytun~ahu	OK		
VERB.P3MS.AI.E0	tara>~aY	tara>~aAhu	OK		
VERB.P3FS.AI.E0	tara>~aY	tara>~athu	OK		
VERB.P3MD.AI.E0	tara>~aY	tara>~ayAhu	OK		
VERB.P3FD.AI.E0	tara>~aY	tara>~atAhu	OK		
VERB.P3MP.AI.E0	tara>~aY	tara>~awohu	OK		
VERB.P3FP.AI.E0	tara>~aY	tara>~aynahu	OK		
VERB.P1S.PI.E0	tara>~aY		OK		
VERB.P1P.PI.E0	tara>~aY		OK		
VERB.P2MS.PI.E0	tara>~aY		OK		
VERB.P2FS.PI.E0	tara>~aY		OK		
VERB.P2D.PI.E0	tara>~aY		OK		
VERB.P2MP.PI.E0	tara>~aY		OK		
VERB.P2FP.PI.E0	tara>~aY		OK		
VERB.P3MS.PI.E0	tara>~aY		OK		
VERB.P3FS.PI.E0	tara>~aY		OK		
VERB.P3MD.PI.E0	tara>~aY		OK		
VERB.P3FD.PI.E0	tara>~aY		OK		
VERB.P3MP.PI.E0	tara>~aY		OK		
VERB.P3FP.PI.E0	tara>~aY		OK		
VERB.P1S.AI	wAd~	wAdadtu	OK		
VERB.P1P.AI	wAd~	wAdadnA	OK		
VERB.P2MS.AI	wAd~	wAdadta	OK		
VERB.P2FS.AI	wAd~	wAdadti	OK		
VERB.P2D.AI	wAd~	wAdadtumA	OK		
VERB.P2MP.AI	wAd~	wAdadtum	OK		
VERB.P2FP.AI	wAd~	wAdadtun~a	OK		
VERB.P3MS.AI	wAd~	wAd~a	OK		
VERB.P3FS.AI	wAd~	wAd~at	OK		
VERB.P3MD.AI	wAd~	wAd~A	OK		
VERB.P3FD.AI	wAd~	wAd~atA	OK		
VERB.P3MP.AI	wAd~	wAd~uwA	OK		
VERB.P3FP.AI	wAd~	wAdadna	OK		
VERB.P1S.PI	wAd~	wuwdidtu	OK		
VERB.P1P.PI	wAd~	wuwdidnA	OK		
VERB.P2MS.PI	wAd~	wuwdidta	OK		
VERB.P2FS.PI	wAd~	wuwdidti	OK		
VERB.P2D.PI	wAd~	wuwdidtumA	OK		
VERB.P2MP.PI	wAd~	wuwdidtum	OK		
VERB.P2FP.PI	wAd~	wuwdidtun~a	OK		
VERB.P3MS.PI	wAd~	wuwdida	OK		
VERB.P3FS.PI	wAd~	wuwdidat	OK		
VERB.P3MD.PI	wAd~	wuwdidA	OK		
VERB.P3FD.PI	wAd~	wuwdidatA	OK		
VERB.P3MP.PI	wAd~	wuwdiduwA	OK		
VERB.P3FP.PI	wAd~	wuwdidna	OK		
VERB.P1S.AI.E0	wAd~	wAdadtuhu	OK		
VERB.P1P.AI.E0	wAd~	wAdadnAhu	OK		
VERB.P2MS.AI.E0	wAd~	wAdadtahu	OK		
VERB.P2FS.AI.E0	wAd~	wAdadtihi	OK		
VERB.P2D.AI.E0	wAd~	wAdadtumAhu	OK		
VERB.P2MP.AI.E0	wAd~	wAdadtumuwhu	OK		
VERB.P2FP.AI.E0	wAd~	wAdadtun~ahu	OK		
VERB.P3MS.AI.E0	wAd~	wAd~ahu	OK		
VERB.P3FS.AI.E0	wAd~	wAd~athu	OK		
VERB.P3MD.AI.E0	wAd~	wAd~Ahu	OK		
VERB.P3FD.AI.E0	wAd~	wAd~atAhu	OK		
VERB.P3MP.AI.E0	wAd~	wAd~uwhu	OK		
VERB.P3FP.AI.E0	wAd~	wAdadnahu	OK		
VERB.P1S.PI.E0	wAd~		OK		
VERB.P1P.PI.E0	wAd~		OK		
VERB.P2MS.PI.E0	wAd~		OK		
VERB.P2FS.PI.E0	wAd~		OK		
VERB.P2D.PI.E0	wAd~		OK		
VERB.P2MP.PI.E0	wAd~		OK		
VERB.P2FP.PI.E0	wAd~		OK		
VERB.P3MS.PI.E0	wAd~		OK		
VERB.P3FS.PI.E0	wAd~		OK		
VERB.P3MD.PI.E0	wAd~		OK		
VERB.P3FD.PI.E0	wAd~		OK		
VERB.P3MP.PI.E0	wAd~		OK		
VERB.P3FP.PI.E0	wAd~		OK		
VERB.P1S.AI	qAl-u	qultu	OK		
VERB.P1P.AI	qAl-u	qulnA	OK		
VERB.P2MS.AI	qAl-u	qulta	OK		
VERB.P2FS.AI	qAl-u	qulti	OK		
VERB.P2D.AI	qAl-u	qultumA	OK		
VERB.P2MP.AI	qAl-u	qultum	OK		
VERB.P2FP.AI	qAl-u	qultun~a	OK		
VERB.P3MS.AI	qAl-u	qAla	OK		
VERB.P3FS.AI	qAl-u	qAlat	OK		
VERB.P3MD.AI	qAl-u	qAlA	OK		
VERB.P3FD.AI	qAl-u	qAlatA	OK		
VERB.P3MP.AI	qAl-u	qAluwA	OK		
VERB.P3FP.AI	qAl-u	qulna	OK		
VERB.P3MS.PI	qAl-u	qiyla	OK		
VERB.P3FS.PI	qAl-u	qiylat	OK		
VERB.P3MD.PI	qAl-u	qiylA	OK		
VERB.P3FD.PI	qAl-u	qiylatA	OK		
VERB.P3MP.PI	qAl-u	qiyluwA	OK		
VERB.P1S.AI.E0	qAl-u	qultuhu	OK		
VERB.P1P.AI.E0	qAl-u	qulnAhu	OK		
VERB.P2MS.AI.E0	qAl-u	qultahu	OK		
VERB.P2FS.AI.E0	qAl-u	qultihi	OK		
VERB.P2D.AI.E0	qAl-u	qultumAhu	OK		
VERB.P2MP.AI.E0	qAl-u	qultumuwhu	OK		
VERB.P2FP.AI.E0	qAl-u	qultun~ahu	OK		
VERB.P3MS.AI.E0	qAl-u	qAlahu	OK		
VERB.P3FS.AI.E0	qAl-u	qAlathu	OK		
VERB.P3MD.AI.E0	qAl-u	qAlAhu	OK		
VERB.P3FD.AI.E0	qAl-u	qAlatAhu	OK		
VERB.P3MP.AI.E0	qAl-u	qAluwhu	OK		
VERB.P3FP.AI.E0	qAl-u	qulnahu	OK		
VERB.P1S.PI.E0	qAl-u		OK		
VERB.P1P.PI.E0	qAl-u		OK		
VERB.P2MS.PI.E0	qAl-u		OK		
VERB.P2FS.PI.E0	qAl-u		OK		
VERB.P2D.PI.E0	qAl-u		OK		
VERB.P2MP.PI.E0	qAl-u		OK		
VERB.P2FP.PI.E0	qAl-u		OK		
VERB.P3MS.PI.E0	qAl-u		OK		
VERB.P3FS.PI.E0	qAl-u		OK		
VERB.P3MD.PI.E0	qAl-u		OK		
VERB.P3FD.PI.E0	qAl-u		OK		
VERB.P3MP.PI.E0	qAl-u		OK		
VERB.P3FP.PI.E0	qAl-u		OK		
VERB.P1S.PI	{isotaTAE	AusotuTiEtu	OK		
VERB.P1P.PI	{isotaTAE	AusotuTiEnA	OK		
VERB.P2MS.PI	{isotaTAE	AusotuTiEta	OK		
VERB.P2FS.PI	{isotaTAE	AusotuTiEti	OK		
VERB.P2D.PI	{isotaTAE	AusotuTiEtumA	OK		
VERB.P2MP.PI	{isotaTAE	AusotuTiEtum	OK		
VERB.P2FP.PI	{isotaTAE	AusotuTiEtun~a	OK		
VERB.P3FP.PI	{isotaTAE	AusotuTiEna	OK		
VERB.P1S.AI	kAn-u	kuntu	OK		
VERB.P1P.AI	kAn-u	kun~A	OK		
VERB.P2MS.AI	kAn-u	kunta	OK		
VERB.P2FS.AI	kAn-u	kunti	OK		
VERB.P2D.AI	kAn-u	kuntumA	OK		
VERB.P2MP.AI	kAn-u	kuntum	OK		
VERB.P2FP.AI	kAn-u	kuntun~a	OK		
VERB.P3MS.AI	kAn-u	kAna	OK		
VERB.P3FS.AI	kAn-u	kAnat	OK		
VERB.P3MD.AI	kAn-u	kAnA	OK		
VERB.P3FD.AI	kAn-u	kAnatA	OK		
VERB.P3MP.AI	kAn-u	kAnuwA	OK		
VERB.P3FP.AI	kAn-u	kun~a	OK		
VERB.P3MS.PI	kAn-u	kiyna	OK		
VERB.P3FS.PI	kAn-u	kiynat	OK		
VERB.P3MD.PI	kAn-u	kiynA	OK		
VERB.P3FD.PI	kAn-u	kiynatA	OK		
VERB.P3MP.PI	kAn-u	kiynuwA	OK		
VERB.P1S.AI.E0	kAn-u	kuntuhu	OK		
VERB.P1P.AI.E0	kAn-u	kun~Ahu	OK		
VERB.P2MS.AI.E0	kAn-u	kuntahu	OK		
VERB.P2FS.AI.E0	kAn-u	kuntihi	OK		
VERB.P2D.AI.E0	kAn-u	kuntumAhu	OK		
VERB.P2MP.AI.E0	kAn-u	kuntumuwhu	OK		
VERB.P2FP.AI.E0	kAn-u	kuntun~ahu	OK		
VERB.P3MS.AI.E0	kAn-u	kAnahu	OK		
VERB.P3FS.AI.E0	kAn-u	kAnathu	OK		
VERB.P3MD.AI.E0	kAn-u	kAnAhu	OK		
VERB.P3FD.AI.E0	kAn-u	kAnatAhu	OK		
VERB.P3MP.AI.E0	kAn-u	kAnuwhu	OK		
VERB.P3FP.AI.E0	kAn-u	kun~ahu	OK		
VERB.P1S.PI.E0	kAn-u		OK		
VERB.P1P.PI.E0	kAn-u		OK		
VERB.P2MS.PI.E0	kAn-u		OK		
VERB.P2FS.PI.E0	kAn-u		OK		
VERB.P2D.PI.E0	kAn-u		OK		
VERB.P2MP.PI.E0	kAn-u		OK		
VERB.P2FP.PI.E0	kAn-u		OK		
VERB.P3MS.PI.E0	kAn-u		OK		
VERB.P3FS.PI.E0	kAn-u		OK		
VERB.P3MD.PI.E0	kAn-u		OK		
VERB.P3FD.PI.E0	kAn-u		OK		
VERB.P3MP.PI.E0	kAn-u		OK		
VERB.P3FP.PI.E0	kAn-u		OK		
VERB.P1S.AI	wajab-i	wajabtu	OK		
VERB.P1P.AI	wajab-i	wajabnA	OK		
VERB.P2MS.AI	wajab-i	wajabta	OK		
VERB.P2FS.AI	wajab-i	wajabti	OK		
VERB.P2D.AI	wajab-i	wajabtumA	OK		
VERB.P2MP.AI	wajab-i	wajabtum	OK		
VERB.P2FP.AI	wajab-i	wajabtun~a	OK		
VERB.P3MS.AI	wajab-i	wajaba	OK		
VERB.P3FS.AI	wajab-i	wajabat	OK		
VERB.P3MD.AI	wajab-i	wajabA	OK		
VERB.P3FD.AI	wajab-i	wajabatA	OK		
VERB.P3MP.AI	wajab-i	wajabuwA	OK		
VERB.P3FP.AI	wajab-i	wajabna	OK		
VERB.P1S.PI	wajab-i	wujibtu	OK		
VERB.P1P.PI	wajab-i	wujibnA	OK		
VERB.P2MS.PI	wajab-i	wujibta	OK		
VERB.P2FS.PI	wajab-i	wujibti	OK		
VERB.P2D.PI	wajab-i	wujibtumA	OK		
VERB.P2MP.PI	wajab-i	wujibtum	OK		
VERB.P2FP.PI	wajab-i	wujibtun~a	OK		
VERB.P3MS.PI	wajab-i	wujiba	OK		
VERB.P3FS.PI	wajab-i	wujibat	OK		
VERB.P3MD.PI	wajab-i	wujibA	OK		
VERB.P3FD.PI	wajab-i	wujibatA	OK		
VERB.P3MP.PI	wajab-i	wujibuwA	OK		
VERB.P3FP.PI	wajab-i	wujibna	OK		
VERB.P1S.AI.E0	wajab-i		OK		
VERB.P1P.AI.E0	wajab-i		OK		
VERB.P2MS.AI.E0	wajab-i		OK		
VERB.P2FS.AI.E0	wajab-i		OK		
VERB.P2D.AI.E0	wajab-i		OK		
VERB.P2MP.AI.E0	wajab-i		OK		
VERB.P2FP.AI.E0	wajab-i		OK		
VERB.P3MS.AI.E0	wajab-i		OK		
VERB.P3FS.AI.E0	wajab-i		OK		
VERB.P3MD.AI.E0	wajab-i		OK		
VERB.P3FD.AI.E0	wajab-i		OK		
VERB.P3MP.AI.E0	wajab-i		OK		
VERB.P3FP.AI.E0	wajab-i		OK		
VERB.P1S.PI.E0	wajab-i		OK		
VERB.P1P.PI.E0	wajab-i		OK		
VERB.P2MS.PI.E0	wajab-i		OK		
VERB.P2FS.PI.E0	wajab-i		OK		
VERB.P2D.PI.E0	wajab-i		OK		
VERB.P2MP.PI.E0	wajab-i		OK		
VERB.P2FP.PI.E0	wajab-i		OK		
VERB.P3MS.PI.E0	wajab-i		OK		
VERB.P3FS.PI.E0	wajab-i		OK		
VERB.P3MD.PI.E0	wajab-i		OK		
VERB.P3FD.PI.E0	wajab-i		OK		
VERB.P3MP.PI.E0	wajab-i		OK		
VERB.P3FP.PI.E0	wajab-i		OK		
VERB.P3MS.PI	{isotamar~	Ausotumir~a	OK		
VERB.P3FS.PI	{isotamar~	Ausotumir~at	OK		
VERB.P3MD.PI	{isotamar~	Ausotumir~A	OK		
VERB.P3FD.PI	{isotamar~	Ausotumir~atA	OK		
VERB.P3MP.PI	{isotamar~	Ausotumir~uwA	OK		
VERB.P1S.AI	bAt-i	bit~u	OK		
VERB.P1P.AI	bAt-i	bitnA	OK		
VERB.P2MS.AI	bAt-i	bit~a	OK		
VERB.P2FS.AI	bAt-i	bit~i	OK		
VERB.P2D.AI	bAt-i	bit~umA	OK		
VERB.P2MP.AI	bAt-i	bit~um	OK		
VERB.P2FP.AI	bAt-i	bit~un~a	OK		
VERB.P3MS.AI	bAt-i	bAta	OK		
VERB.P3FS.AI	bAt-i	bAtat	OK		
VERB.P3MD.AI	bAt-i	bAtA	OK		
VERB.P3FD.AI	bAt-i	bAtatA	OK		
VERB.P3MP.AI	bAt-i	bAtuwA	OK		
VERB.P3FP.AI	bAt-i	bitna	OK		
VERB.P3MS.PI	bAt-i	biyta	OK		
VERB.P3FS.PI	bAt-i	biytat	OK		
VERB.P3MD.PI	bAt-i	biytA	OK		
VERB.P3FD.PI	bAt-i	biytatA	OK		
VERB.P3MP.PI	bAt-i	biytuwA	OK		
VERB.P1S.AI.E0	bAt-i	bit~uhu	OK		
VERB.P1P.AI.E0	bAt-i	bitnAhu	OK		
VERB.P2MS.AI.E0	bAt-i	bit~ahu	OK		
VERB.P2FS.AI.E0	bAt-i	bit~ihi	OK		
VERB.P2D.AI.E0	bAt-i	bit~umAhu	OK		
VERB.P2MP.AI.E0	bAt-i	bit~umuwhu	OK		
VERB.P2FP.AI.E0	bAt-i	bit~un~ahu	OK		
VERB.P3MS.AI.E0	bAt-i	bAtahu	OK		
VERB.P3FS.AI.E0	bAt-i	bAtathu	OK		
VERB.P3MD.AI.E0	bAt-i	bAtAhu	OK		
VERB.P3FD.AI.E0	bAt-i	bAtatAhu	OK		
VERB.P3MP.AI.E0	bAt-i	bAtuwhu	OK		
VERB.P3FP.AI.E0	bAt-i	bitnahu	OK		
VERB.P1S.PI.E0	bAt-i		OK		
VERB.P1P.PI.E0	bAt-i		OK		
VERB.P2MS.PI.E0	bAt-i		OK		
VERB.P2FS.PI.E0	bAt-i		OK		
VERB.P2D.PI.E0	bAt-i		OK		
VERB.P2MP.PI.E0	bAt-i		OK		
VERB.P2FP.PI.E0	bAt-i		OK		
VERB.P3MS.PI.E0	bAt-i		OK		
VERB.P3FS.PI.E0	bAt-i		OK		
VERB.P3MD.PI.E0	bAt-i		OK		
VERB.P3FD.PI.E0	bAt-i		OK		
VERB.P3MP.PI.E0	bAt-i		OK		
VERB.P3FP.PI.E0	bAt-i		OK		
VERB.P1S.AI	bada>-a	bada>tu	OK		
VERB.P1P.AI	bada>-a	bada>nA	OK		
VERB.P2MS.AI	bada>-a	bada>ta	OK		
VERB.P2FS.AI	bada>-a	bada>ti	OK		
VERB.P2D.AI	bada>-a	bada>tumA	OK		
VERB.P2MP.AI	bada>-a	bada>tum	OK		
VERB.P2FP.AI	bada>-a	bada>tun~a	OK		
VERB.P3MS.AI	bada>-a	bada>a	OK		
VERB.P3FS.AI	bada>-a	bada>at	OK		
VERB.P3MD.AI	bada>-a	bada|	OK		
VERB.P3FD.AI	bada>-a	bada>atA	OK		
VERB.P3MP.AI	bada>-a	bada&uwA	OK		
VERB.P3FP.AI	bada>-a	bada>na	OK		
VERB.P1S.PI	bada>-a	budi}tu	OK		
VERB.P1P.PI	bada>-a	budi}nA	OK		
VERB.P2MS.PI	bada>-a	budi}ta	OK		
VERB.P2FS.PI	bada>-a	budi}ti	OK		
VERB.P2D.PI	bada>-a	budi}tumA	OK		
VERB.P2MP.PI	bada>-a	budi}tum	OK		
VERB.P2FP.PI	bada>-a	budi}tun~a	OK		
VERB.P3MS.PI	bada>-a	budi}a	OK		
VERB.P3FS.PI	bada>-a	budi}at	OK		
VERB.P3MD.PI	bada>-a	budi}A	OK		
VERB.P3FD.PI	bada>-a	budi}atA	OK		
VERB.P3MP.PI	bada>-a	budi}uwA	OK		
VERB.P3FP.PI	bada>-a	budi}na	OK		
VERB.P1S.AI.E0	bada>-a	bada>tuhu	OK		
VERB.P1P.AI.E0	bada>-a	bada>nAhu	OK		
VERB.P2MS.AI.E0	bada>-a	bada>tahu	OK		
