SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
VERB.P2P.A.E0	AibotadA	Aibotadaytuwh	OK		
VERB.P3MS.A.E0	AibotadA	AibotadaAh	OK		
VERB.P3FS.A.E0	AibotadA	Aibotadituh	OK		
VERB.P3P.A.E0	AibotadA	Aibotaduwh	OK		
VERB.P1S.A	Aito>al~it	Aito>al~it~	OK		
VERB.P1P.A	Aito>al~it	Aito>al~itnA	OK		
VERB.P2MS.A	Aito>al~it	Aito>al~it~	OK		
VERB.P2FS.A	Aito>al~it	Aito>al~it~iy	OK		
VERB.P2P.A	Aito>al~it	Aito>al~it~uwA	OK		
VERB.P3MS.A	Aito>al~it	Aito>al~it	OK		
VERB.P3FS.A	Aito>al~it	Aito>al~itit	OK		
VERB.P3P.A	Aito>al~it	Aito>al~ituwA	OK		
VERB.P1S.A.E0	Aito>al~it		OK		
VERB.P1P.A.E0	Aito>al~it		OK		
VERB.P2MS.A.E0	Aito>al~it		OK		
VERB.P2FS.A.E0	Aito>al~it		OK		
VERB.P2P.A.E0	Aito>al~it		OK		
VERB.P3MS.A.E0	Aito>al~it		OK		
VERB.P3FS.A.E0	Aito>al~it		OK		
VERB.P3P.A.E0	Aito>al~it		OK		
VERB.P1S.A	Aitobar~A	Aitobar~ayt	OK		
VERB.P1P.A	Aitobar~A	Aitobar~aynA	OK		
VERB.P2MS.A	Aitobar~A	Aitobar~ayt	OK		
VERB.P2FS.A	Aitobar~A	Aitobar~aytiy	OK		
VERB.P2P.A	Aitobar~A	Aitobar~aytuwA	OK		
VERB.P3MS.A	Aitobar~A	Aitobar~aA	OK		
VERB.P3FS.A	Aitobar~A	Aitobar~it	OK		
VERB.P3P.A	Aitobar~A	Aitobar~uwA	OK		
VERB.P1S.A.E0	Aitobar~A		OK		
VERB.P1P.A.E0	Aitobar~A		OK		
VERB.P2MS.A.E0	Aitobar~A		OK		
VERB.P2FS.A.E0	Aitobar~A		OK		
VERB.P2P.A.E0	Aitobar~A		OK		
VERB.P3MS.A.E0	Aitobar~A		OK		
VERB.P3FS.A.E0	Aitobar~A		OK		
VERB.P3P.A.E0	Aitobar~A		OK		
VERB.P1S.A	bAt	bit~	OK		
VERB.P1P.A	bAt	bitnA	OK		
VERB.P2MS.A	bAt	bit~	OK		
VERB.P2FS.A	bAt	bit~iy	OK		
VERB.P2P.A	bAt	bit~uwA	OK		
VERB.P3MS.A	bAt	bAt	OK		
VERB.P3FS.A	bAt	bAtit	OK		
VERB.P3P.A	bAt	bAtuwA	OK		
VERB.P1S.A.E0	bAt		OK		
VERB.P1P.A.E0	bAt		OK		
VERB.P2MS.A.E0	bAt		OK		
VERB.P2FS.A.E0	bAt		OK		
VERB.P2P.A.E0	bAt		OK		
VERB.P3MS.A.E0	bAt		OK		
VERB.P3FS.A.E0	bAt		OK		
VERB.P3P.A.E0	bAt		OK		
VERB.P1S.A	biTiy	biTayt	OK		
VERB.P1P.A	biTiy	biTaynA	OK		
VERB.P2MS.A	biTiy	biTayt	OK		
VERB.P2FS.A	biTiy	biTaytiy	OK		
VERB.P2P.A	biTiy	biTaytuwA	OK		
VERB.P3MS.A	biTiy	biTiy	OK		
VERB.P3FS.A	biTiy	biTyit	OK		
VERB.P3P.A	biTiy	biTyuwA	OK		
VERB.P1S.A.E0	biTiy		OK		
VERB.P1P.A.E0	biTiy		OK		
VERB.P2MS.A.E0	biTiy		OK		
VERB.P2FS.A.E0	biTiy		OK		
VERB.P2P.A.E0	biTiy		OK		
VERB.P3MS.A.E0	biTiy		OK		
VERB.P3FS.A.E0	biTiy		OK		
VERB.P3P.A.E0	biTiy		OK		
VERB.P1S.A	jih	jayt	OK		
VERB.P1P.A	jih	jaynA	OK		
VERB.P2MS.A	jih	jayt	OK		
VERB.P2FS.A	jih	jaytiy	OK		
VERB.P2P.A	jih	jaytuwA	OK		
VERB.P3MS.A	jih	jih	OK		
VERB.P3FS.A	jih	jat	OK		
VERB.P3P.A	jih	jum	OK		
VERB.P1S.A.E0	jih		OK		
VERB.P1P.A.E0	jih		OK		
VERB.P2MS.A.E0	jih		OK		
VERB.P2FS.A.E0	jih		OK		
VERB.P2P.A.E0	jih		OK		
VERB.P3MS.A.E0	jih		OK		
VERB.P3FS.A.E0	jih		OK		
VERB.P3P.A.E0	jih		OK		
VERB.P1S.A	Himiy	Himayt	OK		
VERB.P1P.A	Himiy	HimaynA	OK		
VERB.P2MS.A	Himiy	Himayt	OK		
VERB.P2FS.A	Himiy	Himaytiy	OK		
VERB.P2P.A	Himiy	HimaytuwA	OK		
VERB.P3MS.A	Himiy	Himiy	OK		
VERB.P3FS.A	Himiy	Himyit	OK		
VERB.P3P.A	Himiy	HimyuwA	OK		
VERB.P1S.A.E0	Himiy	Himaytuh	OK		
VERB.P1P.A.E0	Himiy	HimaynAh	OK		
VERB.P2MS.A.E0	Himiy	Himaytuh	OK		
VERB.P2FS.A.E0	Himiy	Himaytiyh	OK		
VERB.P2P.A.E0	Himiy	Himaytuwh	OK		
VERB.P3MS.A.E0	Himiy	Himiyh	OK	HamAh	
VERB.P3FS.A.E0	Himiy	Himyituh	OK	Wrong stem in lexicon	
VERB.P3P.A.E0	Himiy	Himyuwh	OK	Hamuwh	
VERB.P1S.A	$A'	$i}t	OK		
VERB.P1P.A	$A'	$i}nA	OK		
VERB.P2MS.A	$A'	$i}t	OK		
VERB.P2FS.A	$A'	$i}tiy	OK		
VERB.P2P.A	$A'	$i}tuwA	OK		
VERB.P3MS.A	$A'	$A'	OK		
VERB.P3FS.A	$A'	$A'it	OK		
VERB.P3P.A	$A'	$A&uwA	OK		
VERB.P1S.A.E0	$A'	$i}tuh	OK		
VERB.P1P.A.E0	$A'	$i}nAh	OK		
VERB.P2MS.A.E0	$A'	$i}tuh	OK		
VERB.P2FS.A.E0	$A'	$i}tiyh	OK		
VERB.P2P.A.E0	$A'	$i}tuwh	OK		
VERB.P3MS.A.E0	$A'	$A'uh	OK		
VERB.P3FS.A.E0	$A'	$A'ituh	OK		
VERB.P3P.A.E0	$A'	$A&uwh	OK		
VERB.P1S.A	fAt	fut~	OK		
VERB.P1P.A	fAt	futnA	OK		
VERB.P2MS.A	fAt	fut~	OK		
VERB.P2FS.A	fAt	fut~iy	OK		
VERB.P2P.A	fAt	fut~uwA	OK		
VERB.P3MS.A	fAt	fAt	OK		
VERB.P3FS.A	fAt	fAtit	OK		
VERB.P3P.A	fAt	fAtuwA	OK		
VERB.P1S.A.E0	fAt	fut~uh	OK		
VERB.P1P.A.E0	fAt	futnAh	OK		
VERB.P2MS.A.E0	fAt	fut~uh	OK		
VERB.P2FS.A.E0	fAt	fut~iyh	OK		
VERB.P2P.A.E0	fAt	fut~uwh	OK		
VERB.P3MS.A.E0	fAt	fAtuh	OK		
VERB.P3FS.A.E0	fAt	fAtituh	OK		
VERB.P3P.A.E0	fAt	fAtuwh	OK		
VERB.P1S.AI	$A'	$i}t	OK		
VERB.P1P.AI	$A'	$i}nA	OK		
VERB.P2MS.AI	$A'	$i}t	OK		
VERB.P2FS.AI	$A'	$i}tiy	OK		
VERB.P2P.AI	$A'	$i}tuwA	OK		
VERB.P3MS.AI	$A'	$A'	OK		
VERB.P3FS.AI	$A'	$A'it	OK		
VERB.P3P.AI	$A'	$A&uwA	OK		
VERB.P1S.AI.E0	$A'	$i}tuh	OK		
VERB.P1P.AI.E0	$A'	$i}nAh	OK		
VERB.P2MS.AI.E0	$A'	$i}tuh	OK		
VERB.P2FS.AI.E0	$A'	$i}tiyh	OK		
VERB.P2P.AI.E0	$A'	$i}tuwh	OK		
VERB.P3MS.AI.E0	$A'	$A'uh	OK		
VERB.P3FS.AI.E0	$A'	$A'ituh	OK		
VERB.P3P.AI.E0	$A'	$A&uwh	OK		
VERB.P1S.AI	Aixo$an~	Aixo$an~ayt	OK		
VERB.P1P.AI	Aixo$an~	Aixo$an~ay~A	PROB		
VERB.P2MS.AI	Aixo$an~	Aixo$an~ayt	OK		
VERB.P2FS.AI	Aixo$an~	Aixo$an~aytiy	OK		
VERB.P2P.AI	Aixo$an~	Aixo$an~aytuwA	OK		
VERB.P3MS.AI	Aixo$an~	Aixo$an~	OK		
VERB.P3FS.AI	Aixo$an~	Aixo$an~it	OK		
VERB.P3P.AI	Aixo$an~	Aixo$an~uwA	OK		
VERB.P1S.AI.E0	Aixo$an~		OK		
VERB.P1P.AI.E0	Aixo$an~		OK		
VERB.P2MS.AI.E0	Aixo$an~		OK		
VERB.P2FS.AI.E0	Aixo$an~		OK		
VERB.P2P.AI.E0	Aixo$an~		OK		
VERB.P3MS.AI.E0	Aixo$an~		OK		
VERB.P3FS.AI.E0	Aixo$an~		OK		
VERB.P3P.AI.E0	Aixo$an~		OK		
