intrans	4
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
intrans	4
trans	-2
trans	0
intrans	5
trans	0
intrans	5
intrans	5
intrans	4
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	5
trans	0
trans	0
trans	0
trans	0
intrans	4
intrans	3
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	5
trans	0
trans	0
trans	0
intrans	4
trans	0
intrans	16
intrans	16
trans	0
trans	0
intrans	4
intrans	4
trans	0
intrans	1
intrans	9
intrans	4
trans	0
intrans	4
trans	0
trans	0
intrans	5
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
trans	0
trans	0
trans	0
intrans	6
intrans	6
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	2
intrans	4
intrans	4
trans	0
intrans	5
intrans	5
intrans	4
trans	0
trans	0
trans	0
intrans	4
intrans	4
intrans	4
trans	0
trans	0
trans	0
trans	0
intrans	5
intrans	5
intrans	4
trans	0
trans	0
trans	0
trans	-1
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	5
trans	0
intrans	4
intrans	4
intrans	4
trans	0
trans	-3
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
trans	0
trans	0
trans	-2
trans	0
trans	0
trans	0
intrans	1
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
trans	0
trans	0
trans	0
intrans	4
intrans	4
trans	0
intrans	3
intrans	3
intrans	1
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
trans	0
intrans	4
intrans	4
intrans	4
trans	0
intrans	5
trans	0
trans	0
trans	0
intrans	4
intrans	4
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
trans	0
intrans	4
intrans	3
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
trans	0
trans	0
intrans	6
intrans	5
intrans	5
trans	0
trans	0
intrans	4
trans	0
trans	0
trans	0
intrans	4
intrans	4
trans	0
trans	0
intrans	5
intrans	5
trans	0
trans	0
trans	0
trans	-3
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
trans	0
intrans	4
intrans	4
intrans	4
intrans	4
trans	0
intrans	4
trans	0
